"id_odsp";"id_event";"sort_order";"time";"text";"event_type";"event_type2";"side";"event_team";"opponent";"player";"player2";"player_in";"player_out";"shot_place";"shot_outcome";"is_goal";"location";"bodypart";"assist_method";"situation";"fast_break"
"O69aASPd/";"O69aASPd56";56.0;59.0;"Corner,  Rayo Vallecano. Conceded by Alberto Rivera.";2.0;"NA";1.0;"Rayo Vallecano";"Elche";"alberto rivera";"alberto rivera";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"AT4Ba7ce/";"AT4Ba7ce85";85.0;78.0;"Claudio Beauvue (Guingamp) wins a free kick on the right wing.";8.0;"NA";1.0;"Guingamp";"Lorient";"claudio beauvue";"NA";"NA";"NA";"NA";"NA";0.0;"5";"NA";0.0;"NA";0.0
"AT4Ba7ce/";"AT4Ba7ce107";107.0;90.0;"Corner,  Lorient. Conceded by Christophe Kerbrat.";2.0;"NA";2.0;"Lorient";"Guingamp";"christophe kerbrat";"christophe kerbrat";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"hhfGbRC1/";"hhfGbRC149";49.0;53.0;"Marvin Martin (Lille) wins a free kick in the defensive half.";8.0;"NA";1.0;"Lille";"St Etienne";"marvin martin";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"MR28NZEr/";"MR28NZEr12";12.0;20.0;"Foul by Marek Hamsik (Napoli).";3.0;"NA";1.0;"Napoli";"Bologna";"marek hamsik";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"MR28NZEr/";"MR28NZEr69";69.0;73.0;"Foul by Dries Mertens (Napoli).";3.0;"NA";1.0;"Napoli";"Bologna";"dries mertens";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"jmMtFncr/";"jmMtFncr68";68.0;62.0;"Drissa DiakitA© (Bastia) is shown the yellow card for a bad foul.";4.0;"NA";1.0;"Bastia";"Toulouse";"drissa diakite";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"8x4gyT2O/";"8x4gyT2O105";105.0;85.0;"Goal!  Sassuolo 1, Livorno 4. Innocent Emeghara (Livorno) converts the penalty with a right footed shot to the top left corner.";1.0;"NA";2.0;"Livorno";"Sassuolo";"innocent emeghara";"NA";"NA";"NA";"12";"1";1.0;"14";"1";0.0;"2";0.0
"IcMLFJmg/";"IcMLFJmg91";91.0;82.0;"Foul by Mathieu Valbuena (Marseille).";3.0;"NA";1.0;"Marseille";"AS Monaco";"mathieu valbuena";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"0MBQEw3a/";"0MBQEw3a73";73.0;64.0;"Paul Lasne (Ajaccio) wins a free kick in the defensive half.";8.0;"NA";1.0;"AC Ajaccio";"Evian Thonon Gaillard";"paul lasne";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"IVDhXJ1j/";"IVDhXJ1j9";9.0;10.0;"Philippe Mexes (Milan) wins a free kick in the defensive half.";8.0;"NA";2.0;"AC Milan";"Torino";"philippe mexes";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"QwEiTxIh/";"QwEiTxIh38";38.0;35.0;"Foul by AndrA©-Pierre Gignac (Marseille).";3.0;"NA";2.0;"Marseille";"Toulouse";"andrepierre gignac";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"QwEiTxIh/";"QwEiTxIh42";42.0;36.0;"Mathieu Valbuena (Marseille) wins a free kick in the attacking half.";8.0;"NA";2.0;"Marseille";"Toulouse";"mathieu valbuena";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"vmm8ML5o/";"vmm8ML5o37";37.0;34.0;"Corner,  FC Sevilla. Conceded by Adriano.";2.0;"NA";2.0;"Sevilla";"Barcelona";"adriano";"adriano";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"dAIU82yn/";"dAIU82yn60";60.0;59.0;"Daniel Parejo (Valencia CF) wins a free kick in the attacking half.";8.0;"NA";2.0;"Valencia";"Real Betis";"daniel parejo";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"EapZAe2O/";"EapZAe2O46";46.0;44.0;"Foul by NA©lson Oliveira (Rennes).";3.0;"NA";2.0;"Stade Rennes";"Lyon";"nelson oliveira";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"hjqwAFHU/";"hjqwAFHU9";9.0;5.0;"Penalty Monaco. Falcao draws a foul in the penalty area.";11.0;"NA";1.0;"AS Monaco";"Lorient";"NA";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"WYHdWwHd/";"WYHdWwHd65";65.0;57.0;"Substitution, Udinese. Igor Bubnjic replaces Maurizio Domizzi because of an injury.";7.0;"NA";1.0;"Udinese";"Bologna";"NA";"NA";"igor bubnjic";"maurizio domizzi";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"4nzfylKL/";"4nzfylKL93";93.0;73.0;"Alessio Sestu (Chievo) is shown the yellow card for a bad foul.";4.0;"NA";1.0;"Chievo Verona";"Udinese";"alessio sestu";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"rXoowAk9/";"rXoowAk992";92.0;82.0;"Daniele Gastaldello (Sampdoria) is shown the yellow card for a bad foul.";4.0;"NA";2.0;"Sampdoria";"Cagliari";"daniele gastaldello";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"Y1QPVRsq/";"Y1QPVRsq71";71.0;69.0;"Substitution, Juventus. Mirko Vucinic replaces Fernando Llorente.";7.0;"NA";1.0;"Juventus";"Hellas Verona";"NA";"NA";"mirko vucinic";"fernando llorente";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"4AxnYI4c/";"4AxnYI4c17";17.0;18.0;"Javi Fuego (Valencia CF) is shown the yellow card for a bad foul.";4.0;"NA";2.0;"Valencia";"Granada";"javi fuego";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"xQyNztsG/";"xQyNztsG43";43.0;36.0;"Goal!  Ajaccio 1, Montpellier 1. Ronald Zubar (Ajaccio) header from the centre of the box to the bottom right corner. Assisted by Johan Cavalli with a cross following a set piece situation.";1.0;"12";1.0;"AC Ajaccio";"Montpellier";"ronald zubar";"johan cavalli";"NA";"NA";"4";"1";1.0;"3";"3";2.0;"2";0.0
"4d7usQkn/";"4d7usQkn117";117.0;82.0;"Offside, Eintracht Braunschweig. Domi Kumbela tries a through ball, but Karim Bellarabi is caught offside.";9.0;"13";2.0;"TSV Eintracht Braunschweig";"VfL Wolfsburg";"karim bellarabi";"domi kumbela";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"txsmvoXm/";"txsmvoXm32";32.0;38.0;"Carles Gil (Elche) wins a free kick in the attacking half.";8.0;"NA";1.0;"Elche";"Espanyol";"carles gil";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"hYLRkrWa/";"hYLRkrWa54";54.0;63.0;"Attempt saved. Santi Mina (Celta de Vigo) right footed shot from outside the box is saved in the centre of the goal. Assisted by Alex LA³pez.";1.0;"12";1.0;"Celta Vigo";"Levante";"santi mina";"alex lopez";"NA";"NA";"5";"1";0.0;"15";"1";1.0;"1";0.0
"lMlTO0PB/";"lMlTO0PB50";50.0;55.0;"Goal!        Goal!  Crystal Palace 1, Fulham 4. Philippe Senderos (Fulham) right footed shot from the left side of the six yard box to the bottom left corner. Assisted by Bryan Ruiz with a cross following a corner.";1.0;"12";2.0;"Fulham";"Crystal Palace";"philippe senderos";"bryan ruiz";"NA";"NA";"3";"1";1.0;"10";"1";2.0;"3";0.0
"00z6gfu9/";"00z6gfu960";60.0;54.0;"Matthias Ginter (SC Freiburg) wins a free kick in the attacking half.";8.0;"NA";1.0;"SC Freiburg";"Hamburg SV";"matthias ginter";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"2HCPDmNj/";"2HCPDmNj10";10.0;11.0;"Maicon (Roma) is shown the yellow card for a bad foul.";4.0;"NA";2.0;"AS Roma";"Udinese";"maicon";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"hEiyJVhj/";"hEiyJVhj4";4.0;4.0;"Goal!        Goal!  Sunderland 1, Newcastle United 0. Steven Fletcher (Sunderland) header from very close range to the bottom left corner. Assisted by Adam Johnson with a cross following a corner.";1.0;"12";1.0;"Sunderland";"Newcastle";"steven fletcher";"adam johnson";"NA";"NA";"3";"1";1.0;"13";"3";2.0;"3";0.0
"W4juIk8d/";"W4juIk8d1";1.0;2.0;"Jan Vertonghen (Tottenham Hotspur) wins a free kick in the defensive half.";8.0;"NA";1.0;"Tottenham";"Hull";"jan vertonghen";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"ryYbSnxp/";"ryYbSnxp24";24.0;20.0;"Antonio Candreva (Lazio) wins a free kick on the right wing.";8.0;"NA";2.0;"Lazio";"AC Milan";"antonio candreva";"NA";"NA";"NA";"NA";"NA";0.0;"5";"NA";0.0;"NA";0.0
"zTenPowt/";"zTenPowt79";79.0;83.0;"Foul by Adrien Rabiot (Paris Saint Germain).";3.0;"NA";1.0;"Paris Saint-Germain";"Lorient";"adrien rabiot";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"rwBW7p85/";"rwBW7p8591";91.0;84.0;"Offside, Toulouse. Adrien Regattin tries a through ball, but ClA©ment ChantA´me is caught offside.";9.0;"13";2.0;"Toulouse";"Evian Thonon Gaillard";"clement chantome";"adrien regattin";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"8tMIIX53/";"8tMIIX536";6.0;7.0;"Javi Fuego (Valencia CF) wins a free kick in the defensive half.";8.0;"NA";2.0;"Valencia";"Getafe";"javi fuego";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"fqBp5ivL/";"fqBp5ivL63";63.0;61.0;"Foul by Ragnar Klavan (FC Augsburg).";3.0;"NA";2.0;"FC Augsburg";"Bayern Munich";"ragnar klavan";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"QiPDucC0/";"QiPDucC044";44.0;53.0;"Ibrahima Mbaye (Livorno) wins a free kick in the defensive half.";8.0;"NA";2.0;"Livorno";"Internazionale";"ibrahima mbaye";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"CMAP1mT2/";"CMAP1mT286";86.0;75.0;"Attempt saved. Archimede Morleo (Bologna) left footed shot from more than 35 yards is saved in the bottom left corner. Assisted by Francesco Della Rocca.";1.0;"12";2.0;"Bologna";"Atalanta";"archimede morleo";"francesco della rocca";"NA";"NA";"3";"1";0.0;"17";"2";1.0;"1";0.0
"f5rrWRP8/";"f5rrWRP867";67.0;66.0;"Attempt saved. Wilfried Bony (Swansea City) left footed shot from the centre of the box is saved in the bottom right corner. Assisted by Roland Lamah.";1.0;"12";2.0;"Swansea";"Fulham";"wilfried bony";"roland lamah";"NA";"NA";"4";"1";0.0;"3";"2";1.0;"1";0.0
"neudqS6e/";"neudqS6e11";11.0;11.0;"Foul by Bacary Sagna (Arsenal).";3.0;"NA";1.0;"Arsenal";"Southampton";"bacary sagna";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"z38B96V6/";"z38B96V6106";106.0;88.0;"Substitution, SC Freiburg. Karim Guede replaces Sebastian Freis.";7.0;"NA";2.0;"SC Freiburg";"TSV Eintracht Braunschweig";"NA";"NA";"karim guede";"sebastian freis";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"hWdHJY7f/";"hWdHJY7f2";2.0;4.0;"Offside, FC Sevilla. JosA© Antonio Reyes tries a through ball, but Carlos Bacca is caught offside.";9.0;"13";1.0;"Sevilla";"Real Betis";"carlos bacca";"jose antonio reyes";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"hWdHJY7f/";"hWdHJY7f97";97.0;76.0;"Foul by Alberto Moreno (FC Sevilla).";3.0;"NA";1.0;"Sevilla";"Real Betis";"alberto moreno";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"rcNXRd0E/";"rcNXRd0E37";37.0;31.0;"Attempt missed. Javi Fuego (Valencia CF) right footed shot from outside the box misses to the right. Assisted by Fede.";1.0;"12";2.0;"Valencia";"Elche";"javi fuego";"fede";"NA";"NA";"9";"2";0.0;"15";"1";1.0;"1";0.0
"SfSKjrxa/";"SfSKjrxa69";69.0;76.0;"Giuseppe Rossi (Fiorentina) wins a free kick on the left wing.";8.0;"NA";1.0;"Fiorentina";"Hellas Verona";"giuseppe rossi";"NA";"NA";"NA";"NA";"NA";0.0;"4";"NA";0.0;"NA";0.0
"WvNCu5NH/";"WvNCu5NH64";64.0;77.0;"Jack Cork (Southampton) wins a free kick in the defensive half.";8.0;"NA";1.0;"Southampton";"Aston Villa";"jack cork";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"zDT3sRh5/";"zDT3sRh551";51.0;51.0;"Attempt blocked. Steven Gerrard (Liverpool) header from the centre of the box is blocked. Assisted by Raheem Sterling with a cross.";1.0;"12";1.0;"Liverpool";"Norwich City";"steven gerrard";"raheem sterling";"NA";"NA";"2";"3";0.0;"3";"3";2.0;"1";0.0
"p27Izea6/";"p27Izea676";76.0;72.0;"Foul by Vincent Bessat (Nantes).";3.0;"NA";2.0;"Nantes";"Marseille";"vincent bessat";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"EBj23LL4/";"EBj23LL484";84.0;74.0;"Offside, Livorno. Alfred Duncan tries a through ball, but Paulinho is caught offside.";9.0;"13";1.0;"Livorno";"AC Milan";"paulinho";"alfred duncan";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"lUrF0J5N/";"lUrF0J5N44";44.0;43.0;"Roberto Soriano (Sampdoria) wins a free kick on the right wing.";8.0;"NA";1.0;"Sampdoria";"Catania";"roberto soriano";"NA";"NA";"NA";"NA";"NA";0.0;"5";"NA";0.0;"NA";0.0
"rirJawLT/";"rirJawLT19";19.0;20.0;"Foul by Cyril ThA©rA©au (Chievo).";3.0;"NA";2.0;"Chievo Verona";"Sassuolo";"cyril thereau";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"rJjVcnwn/";"rJjVcnwn60";60.0;70.0;"Substitution      Substitution, Everton. Leon Osman replaces Steven Pienaar.";7.0;"NA";2.0;"Everton";"Arsenal";"NA";"NA";"leon osman";"steven pienaar";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"4h3L83i4/";"4h3L83i425";25.0;26.0;"Attempt missed. Yaya Toure (Manchester City) right footed shot from outside the box is too high. Assisted by Alvaro Negredo.";1.0;"12";1.0;"Manchester City";"Arsenal";"yaya toure";"alvaro negredo";"NA";"NA";"10";"2";0.0;"15";"1";1.0;"1";0.0
"d4gbySkH/";"d4gbySkH83";83.0;77.0;"Substitution, Reims. Floyd AyitA© replaces Atila Turan.";7.0;"NA";2.0;"Stade de Reims";"Evian Thonon Gaillard";"NA";"NA";"floyd ayite";"atila turan";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"EwmzW2cH/";"EwmzW2cH135";135.0;90.0;"Alberto Bueno (Rayo Vallecano) wins a free kick in the defensive half.";8.0;"NA";1.0;"Rayo Vallecano";"Granada";"alberto bueno";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"viJlNpH3/";"viJlNpH359";59.0;45.0;"Hand ball by Hakan Calhanoglu (Hamburger SV).";10.0;"NA";2.0;"Hamburg SV";"Bayern Munich";"hakan calhanoglu";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"fqRzIKzb/";"fqRzIKzb90";90.0;85.0;"JoaquA­n (Fiorentina) wins a free kick in the defensive half.";8.0;"NA";1.0;"Fiorentina";"Bologna";"joaquin";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"IPzQeUJe/";"IPzQeUJe79";79.0;72.0;"Davide Astori (Cagliari) wins a free kick in the defensive half.";8.0;"NA";2.0;"Cagliari";"Parma";"davide astori";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"dIYWkR4A/";"dIYWkR4A10";10.0;11.0;"Corner,  Bastia. Conceded by Hilton.";2.0;"NA";1.0;"Bastia";"Montpellier";"hilton";"hilton";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"4lo6Gikr/";"4lo6Gikr90";90.0;90.0;"Corner,  West Ham United. Conceded by Steve Sidwell.";2.0;"NA";2.0;"West Ham";"Fulham";"steve sidwell";"steve sidwell";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"80Yra1R3/";"80Yra1R364";64.0;45.0;"Substitution, AtlA©tico de Madrid. AdriA¡n replaces Oliver.";7.0;"NA";2.0;"Atletico Madrid";"Malaga";"NA";"NA";"adrian";"aliver";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"2szaeJQS/";"2szaeJQS94";94.0;86.0;"Substitution, Real Sociedad. Haris Seferovic replaces Carlos Vela.";7.0;"NA";1.0;"Real Sociedad";"Athletic Bilbao";"NA";"NA";"haris seferovic";"carlos vela";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"bwyjlqHg/";"bwyjlqHg39";39.0;43.0;"Goal!  Udinese 1, Verona 2. Roberto Pereyra (Udinese) right footed shot from the centre of the box to the bottom right corner following a set piece situation.";1.0;"NA";1.0;"Udinese";"Hellas Verona";"roberto pereyra";"NA";"NA";"NA";"4";"1";1.0;"3";"1";0.0;"2";0.0
"jVWrmK00/";"jVWrmK0032";32.0;45.0;"Gary Medel (Cardiff City) is shown the yellow card.";4.0;"NA";1.0;"Cardiff";"West Ham";"gary medel";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"WjZcnNo6/";"WjZcnNo638";38.0;39.0;"Corner,  Atalanta. Conceded by Alexis RolA­n.";2.0;"NA";1.0;"Atalanta";"Catania";"alexis rola­n";"alexis rola­n";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"b1ZxmfxH/";"b1ZxmfxH40";40.0;40.0;"Foul by Mateo Kovacic (Inter Milan).";3.0;"NA";1.0;"Internazionale";"Chievo Verona";"mateo kovacic";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"ldHX6Ju2/";"ldHX6Ju260";60.0;65.0;"Grzegorz Krychowiak (Reims) wins a free kick in the defensive half.";8.0;"NA";1.0;"Stade de Reims";"Lyon";"grzegorz krychowiak";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"OIcZGYjc/";"OIcZGYjc59";59.0;53.0;"Substitution, Lazio. Honorato Ederson replaces Sergio Floccari.";7.0;"NA";2.0;"Lazio";"Udinese";"NA";"NA";"honorato ederson";"sergio floccari";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"ShRgSWb0/";"ShRgSWb090";90.0;85.0;"Shinji Okazaki (1. FSV Mainz 05) wins a free kick in the defensive half.";8.0;"NA";2.0;"Mainz";"VfB Stuttgart";"shinji okazaki";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"AZ393uos/";"AZ393uos61";61.0;64.0;"Attempt missed. Clint Dempsey (Fulham) left footed shot from outside the box is high and wide to the left.";1.0;"NA";2.0;"Fulham";"Swansea";"clint dempsey";"NA";"NA";"NA";"6";"2";0.0;"15";"2";0.0;"1";0.0
"IcOKtWDg/";"IcOKtWDg102";102.0;90.0;"Substitution, VfB Stuttgart. Sercan Sararer replaces Mohammed Abdellaoue.";7.0;"NA";1.0;"VfB Stuttgart";"Bayern Munich";"NA";"NA";"sercan sararer";"mohammed abdellaoue";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"Qchzw62C/";"Qchzw62C91";91.0;91.0;"Saido Berahino (West Bromwich Albion) wins a free kick on the left wing.";8.0;"NA";2.0;"West Brom";"Aston Villa";"saido berahino";"NA";"NA";"NA";"NA";"NA";0.0;"4";"NA";0.0;"NA";0.0
"4pkwOBGg/";"4pkwOBGg81";81.0;75.0;"Drissa DiakitA© (Bastia) wins a free kick in the defensive half.";8.0;"NA";1.0;"Bastia";"Guingamp";"drissa diakite";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"lQ2D2a0m/";"lQ2D2a0m66";66.0;63.0;"Attempt missed. Robert Snodgrass (Norwich City) header from the centre of the box is too high. Assisted by Martin Olsson with a cross.";1.0;"12";2.0;"Norwich City";"Cardiff";"robert snodgrass";"martin olsson";"NA";"NA";"10";"2";0.0;"3";"3";2.0;"1";0.0
"vXf53zve/";"vXf53zve98";98.0;86.0;"Goal!  Sassuolo 0, Verona 2. Luca Toni (Verona) right footed shot from outside the box to the high centre of the goal. Assisted by Juan Gomez Taleb with a headed pass following a fast break.";1.0;"12";2.0;"Hellas Verona";"Sassuolo";"luca toni";"juan gomez taleb";"NA";"NA";"NA";"1";1.0;"15";"1";3.0;"1";1.0
"4QETTXmh/";"4QETTXmh71";71.0;56.0;"Attempt blocked. Recio (Granada CF) right footed shot from outside the box is blocked.";1.0;"NA";2.0;"Granada";"Espanyol";"recio";"NA";"NA";"NA";"2";"3";0.0;"15";"1";0.0;"1";0.0
"YycbUuCM/";"YycbUuCM102";102.0;75.0;"Corner,  Eintracht Braunschweig. Conceded by Sebastian Jung.";2.0;"NA";2.0;"TSV Eintracht Braunschweig";"Eintracht Frankfurt";"sebastian jung";"sebastian jung";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"vq7tRVXA/";"vq7tRVXA90";90.0;77.0;"Diego Castro (Getafe) wins a free kick in the attacking half.";8.0;"NA";2.0;"Getafe";"Osasuna";"diego castro";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"GxfUbHaC/";"GxfUbHaC15";15.0;20.0;"Nathan Dyer (Swansea City) wins a free kick in the defensive half.";8.0;"NA";2.0;"Swansea";"Stoke City";"nathan dyer";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"MZWKGpEB/";"MZWKGpEB31";31.0;33.0;"Foul by Lazaros Christodoulopoulos (Bologna).";3.0;"NA";2.0;"Bologna";"AC Milan";"lazaros christodoulopoulos";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"I1QTEOrO/";"I1QTEOrO55";55.0;46.0;"Corner,  Fiorentina. Conceded by Jonathan.";2.0;"NA";1.0;"Fiorentina";"Internazionale";"jonathan";"jonathan";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"jVfg4QBH/";"jVfg4QBH76";76.0;59.0;"Stephan Schrock (Eintracht Frankfurt) wins a free kick in the attacking half.";8.0;"NA";2.0;"Eintracht Frankfurt";"Borussia Dortmund";"stephan schrock";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"niwBM7Ro/";"niwBM7Ro53";53.0;57.0;"Corner,  Borussia Monchengladbach. Conceded by Raphael Wolf.";2.0;"NA";2.0;"Borussia Monchengladbach";"Werder Bremen";"raphael wolf";"raphael wolf";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"CIEtYoqn/";"CIEtYoqn37";37.0;36.0;"Attempt blocked. Antonio Floro Flores (Sassuolo) right footed shot from outside the box is blocked. Assisted by Luca Marrone.";1.0;"12";1.0;"Sassuolo";"Napoli";"antonio floro flores";"luca marrone";"NA";"NA";"2";"3";0.0;"15";"1";1.0;"1";0.0
"jc53tBXc/";"jc53tBXc72";72.0;70.0;"Attempt blocked. Ibai GA³mez (Athletic Club) left footed shot from outside the box is blocked. Assisted by Oscar De Marcos.";1.0;"12";1.0;"Athletic Bilbao";"Espanyol";"ibai gomez";"oscar de marcos";"NA";"NA";"2";"3";0.0;"15";"2";1.0;"1";0.0
"I9nMvec2/";"I9nMvec281";81.0;90.0;"Ricardo Carvalho (Monaco) is shown the yellow card for a bad foul.";4.0;"NA";1.0;"AS Monaco";"Stade de Reims";"ricardo carvalho";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"8dbevt8R/";"8dbevt8R73";73.0;63.0;"Michael Krohn-Dehli (Celta de Vigo) wins a free kick in the defensive half.";8.0;"NA";1.0;"Celta Vigo";"Getafe";"michael krohndehli";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"voYZWc01/";"voYZWc0194";94.0;73.0;"Foul by Marco Torsiglieri (AlmerA­a).";3.0;"NA";1.0;"Almeria";"Malaga";"marco torsiglieri";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"WhpAscDq/";"WhpAscDq97";97.0;85.0;"Romain Genevois (Nice) wins a free kick in the defensive half.";8.0;"NA";2.0;"Nice";"Guingamp";"romain genevois";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"AwC2t9qo/";"AwC2t9qo33";33.0;33.0;"Foul by Jonathan De Guzman (Swansea City).";3.0;"NA";2.0;"Swansea";"Liverpool";"jonathan de guzman";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"YRyvCE9e/";"YRyvCE9e45";45.0;38.0;"Attempt blocked. Alexander Meier (Eintracht Frankfurt) right footed shot from the left side of the box is blocked. Assisted by Pirmin Schwegler with a cross.";1.0;"12";1.0;"Eintracht Frankfurt";"Werder Bremen";"alexander meier";"pirmin schwegler";"NA";"NA";"2";"3";0.0;"9";"1";2.0;"1";0.0
"AkbE9t5f/";"AkbE9t5f33";33.0;35.0;"Patrick Herrmann (Borussia Monchengladbach) wins a free kick on the right wing.";8.0;"NA";2.0;"Borussia Monchengladbach";"TSV Eintracht Braunschweig";"patrick herrmann";"NA";"NA";"NA";"NA";"NA";0.0;"5";"NA";0.0;"NA";0.0
"GEqBAMkl/";"GEqBAMkl3";3.0;5.0;"Foul by Jeong-Ho Hong (FC Augsburg).";3.0;"NA";1.0;"FC Augsburg";"Hannover 96";"jeongho hong";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"Gv7pb4FK/";"Gv7pb4FK30";30.0;35.0;"Foul by JA©rA©my Toulalan (Monaco).";3.0;"NA";2.0;"AS Monaco";"St Etienne";"jeremy toulalan";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"SEAlcOUQ/";"SEAlcOUQ26";26.0;26.0;"Foul by Carlos Henrique (Bordeaux).";3.0;"NA";2.0;"Bordeaux";"Sochaux";"carlos henrique";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"SIQkxNh1/";"SIQkxNh185";85.0;84.0;"Foul by Serge Aurier (Toulouse).";3.0;"NA";2.0;"Toulouse";"Nice";"serge aurier";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
